Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ExDp1	5.85334679486626e-09	2.120863316987088e-09	0.0028910524536918058
ExM	2.9822945552611022e-09	2.0604833199739804e-09	0.07389579136657667
ExDp2	3.0176208862755546e-09	2.2104972867659077e-09	0.08610576138376513
InMGE	3.4853988457557628e-09	2.915589869537423e-09	0.11595851405014418
OPC	1.1650077022058808e-09	2.0001586956091945e-09	0.28012923503420256
InCGE	1.240667018144279e-09	2.2429596408728024e-09	0.2900843354961685
ExM-U	8.795398435735798e-10	1.9025234333443197e-09	0.32193248544095626
Per	6.761342545076567e-10	2.070223338238807e-09	0.37198534742080297
IP	4.467370813897707e-10	2.1082772257498364e-09	0.41609379508269245
PgS	1.5031174493232995e-10	2.104774372524908e-09	0.4715338714414373
ExN	-3.118455378177214e-10	1.8115340518393607e-09	0.5683380169026464
Mic	-1.0795098233543815e-09	2.0711050030979498e-09	0.6988946632827596
PgG2M	-1.2714498500695991e-09	1.7814792851298853e-09	0.7622950501288732
vRG	-1.9740541663072275e-09	2.0139830724437227e-09	0.836499921347471
End	-2.215289219442505e-09	1.881589253823792e-09	0.8804720929087804
oRG	-2.4237637057616635e-09	1.7488853988730803e-09	0.9171098329577436
