Name	Coefficient	Coefficient_std_error	Coefficient_P_value
InMGE	1.288319048757119e-07	4.277624529721345e-08	0.001298677283410955
Mic	1.2367388724931236e-07	5.8058048506724416e-08	0.01657852457238849
End	9.202353575148309e-08	4.96842340611376e-08	0.03200086948827054
ExDp2	5.4949504874986914e-08	3.993618405575345e-08	0.08442122223389087
ExN	5.928724486489578e-08	4.568367392712312e-08	0.09718189897978702
OPC	4.4762298575089773e-08	4.97055309981405e-08	0.18391390759597287
PgG2M	4.048543522066094e-08	5.189911614321661e-08	0.21767204872072599
IP	3.4772326888307936e-08	4.4889202011743355e-08	0.21928045067618174
Per	4.032110946141554e-08	5.275845276022071e-08	0.22235652932754912
InCGE	2.77727975140555e-08	4.100646770097093e-08	0.24911464572231146
vRG	2.0577039543283146e-08	5.1187433214650864e-08	0.3438442316605581
ExM	1.0457114432409314e-08	4.639527690856071e-08	0.410837249637107
ExDp1	-1.833870219258744e-08	3.758617817006781e-08	0.6871934871981766
PgS	-3.338405301210802e-08	5.2251236871436726e-08	0.738560599005301
ExM-U	-2.887100657408439e-08	4.224579151616954e-08	0.7528246794541515
oRG	-3.093551718888048e-08	4.4250056448712435e-08	0.7577573682789511
