Name	Coefficient	Coefficient_std_error	Coefficient_P_value
Mic	1.8958523623605986e-08	1.0700331251475029e-08	0.038216389874880144
oRG	9.179494759463774e-09	7.485789762451429e-09	0.11005117305282985
ExM	8.123765742956916e-09	7.683293923477622e-09	0.1451808422123282
InCGE	6.960040086314669e-09	7.431723277251444e-09	0.1744999000808546
PgG2M	7.497434651447579e-09	8.568722750346133e-09	0.19079323159551964
ExM-U	5.694981466288847e-09	7.585495424209797e-09	0.22639478702694177
Per	5.83304198117016e-09	8.451830436408562e-09	0.24504951453476131
ExN	5.7697473999463146e-09	8.969974819359513e-09	0.2600377785544469
ExDp2	2.110360205006852e-09	7.6180883853525e-09	0.39088250757700826
End	1.513486072320544e-09	8.557479719560971e-09	0.42980871075922544
InMGE	4.940731831566281e-10	8.492560637523466e-09	0.47680375096920785
OPC	-5.227776974308071e-10	8.025416993134308e-09	0.5259688345949677
PgS	-3.106581933348024e-09	8.825913957266804e-09	0.6375749300814046
vRG	-2.8156300808960704e-09	7.54741346777193e-09	0.6454477119527126
ExDp1	-5.34392517215885e-09	7.228755049573712e-09	0.7701252533320442
IP	-8.460688218128848e-09	8.461458745566504e-09	0.8413227104388601
