Name	Coefficient	Coefficient_std_error	Coefficient_P_value
ExDp	1.8133072072585113e-09	6.132191930765445e-10	0.0015530922932504
In	1.519510692385997e-09	6.980051454893941e-10	0.014742769661912158
vRG-ExN	9.064684205753296e-10	6.142743820189367e-10	0.07001578309657899
ExM-U	8.251158403435599e-10	6.367128841056422e-10	0.09750507411710124
ExN-1	6.813141025725336e-10	7.024832702725872e-10	0.16605683522255466
PgS	3.699893794932839e-10	5.152468071634744e-10	0.23635341086258743
ExM	3.7984974544119424e-10	6.378667144365303e-10	0.2757545882716268
PgG2M	2.679589340869928e-10	5.039468665004265e-10	0.29745975843868544
oRG	1.9850221137625554e-10	5.21284768080978e-10	0.3516779851289853
ExN-3	6.12560615791791e-11	5.933796401304911e-10	0.45888922463209725
Mic-Per-End	-5.17757783514177e-11	5.102143478045558e-10	0.5404146815312384
vRG	-7.304156978953771e-11	5.566140606236978e-10	0.5522012617014385
IP	-9.219943477412849e-11	6.546433995564463e-10	0.5560015019099173
ExN-ExM	-7.980676440720984e-10	6.889970001593453e-10	0.8766299003690686
ExN-2	-1.0530516342561691e-09	5.577013229248143e-10	0.9705004466393079
